class_type,wristX,wristY,wristZ,thumb_CmcX,thumb_CmcY,thumb_CmcZ,thumb_McpX,thumb_McpY,thumb_McpZ,thumb_IpX,thumb_IpY,thumb_IpZ,thumb_TipX,thumb_TipY,thumb_TipZ,index_McpX,index_McpY,index_McpZ,index_PipX,index_PipY,index_PipZ,index_DipX,index_DipY,index_DipZ,index_TipX,index_TipY,index_TipZ,middle_McpX,middle_McpY,middle_McpZ,middle_PipX,middle_PipY,middle_PipZ,middle_DipX,middle_DipY,middle_DipZ,middle_TipX,middle_TipY,middle_TipZ,ring_McpX,ring_McpY,ring_McpZ,ring_PipX,ring_PipY,ring_PipZ,ring_DipX,ring_DipY,ring_DipZ,ring_TipX,ring_TipY,ring_TipZ,pinky_McpX,pinky_McpY,pinky_McpZ,pinky_PipX,pinky_PipY,pinky_PipZ,pinky_DipX,pinky_DipY,pinky_DipZ,pinky_TipX,pinky_TipY,pinky_TipZ
G,2636.142611503601,2308.282971382141,-7.029292419247213e-07,2040.9502387046814,2056.597352027893,0.004885165486484766,1587.2631669044495,1806.066870689392,-0.08647341281175613,1217.0235514640808,1662.9420518875122,-0.1857183426618576,750.5774796009064,1612.0684146881104,-0.2922994792461395,2207.233428955078,1131.77490234375,-0.18805021047592163,1565.3484463691711,947.8179216384888,-0.290340393781662,1199.5406448841095,843.9169228076935,-0.33466818928718567,906.5834283828735,725.2136170864105,-0.3674357831478119,2475.6858944892883,1169.1532731056213,-0.2530493438243866,1665.2086973190308,1168.5640811920166,-0.31922438740730286,1753.969967365265,1609.195053577423,-0.2548889219760895,1963.9753103256226,1682.8805208206177,-0.21160559356212616,2634.7793340682983,1352.3601293563843,-0.31973370909690857,1813.0881786346436,1536.3011956214905,-0.3657422959804535,1930.9067130088806,1880.818247795105,-0.2720631957054138,2192.8943395614624,1882.6037049293518,-0.22315354645252228,2687.373697757721,1576.3608813285828,-0.38876229524612427,2017.8526639938354,1831.8039178848267,-0.43780937790870667,2058.4468245506287,2048.8990545272827,-0.39903414249420166,2278.1732082366943,2043.647289276123,-0.37723490595817566
G,2020.8744406700134,2873.5867738723755,-9.819656270337873e-07,1599.144995212555,2517.838954925537,-0.004692590329796076,1216.7168855667114,2063.794791698456,-0.037328191101551056,852.5658845901489,1852.8050780296326,-0.08326232433319092,463.18790316581726,1700.3890872001648,-0.13001452386379242,1769.7898149490356,1498.574137687683,0.008157060481607914,1322.510004043579,1300.8314967155457,-0.0454673208296299,1015.3282284736633,1123.4309077262878,-0.08224476873874664,749.563068151474,936.1488819122314,-0.11776464432477951,2001.616358757019,1485.5874180793762,-0.03764408454298973,1342.4729704856873,1435.9977543354034,-0.10173739492893219,1438.7771487236023,1824.302852153778,-0.0974937230348587,1633.5706114768982,1894.8968052864075,-0.08660513162612915,2160.4930758476257,1601.6941666603088,-0.09217488765716553,1477.103590965271,1642.1284675598145,-0.15203607082366943,1567.4067735671997,1994.2708611488342,-0.10550012439489365,1778.9887189865112,2046.5789437294006,-0.06958092749118805,2220.554530620575,1804.3565154075623,-0.15162165462970734,1663.2623076438904,1889.7238969802856,-0.20354801416397095,1686.6860389709473,2136.6902589797974,-0.18436817824840546,1875.1464486122131,2189.0798807144165,-0.16626687347888947
G,2381.925344467163,2728.2527089118958,-1.038760956362239e-06,1955.4340839385986,2346.5577363967896,0.024900035932660103,1616.4143085479736,1872.8097081184387,0.015585040673613548,1300.8940815925598,1607.500433921814,-0.020123576745390892,970.7778990268707,1433.8420629501343,-0.05975249037146568,2072.062611579895,1480.1300168037415,0.09657106548547745,1768.52148771286,1231.8558096885681,0.056787554174661636,1520.6953883171082,1036.2655520439148,0.03400876373052597,1336.7639780044556,833.0156207084656,0.013530023396015167,2286.9316935539246,1450.0342905521393,0.037327997386455536,1852.2080183029175,1177.4409413337708,-0.03625664860010147,1872.564196586609,1597.6123809814453,-0.04179034382104874,2051.07182264328,1723.7314581871033,-0.020845884457230568,2482.211709022522,1493.509590625763,-0.03232228010892868,1984.2855334281921,1342.260718345642,-0.10903815925121307,2016.8682932853699,1747.1219301223755,-0.07595987617969513,2221.274971961975,1806.4366579055786,-0.032165899872779846,2630.0675868988037,1596.7621207237244,-0.10270895808935165,2158.2207083702087,1524.127185344696,-0.14109282195568085,2151.4050364494324,1803.8588762283325,-0.10980777442455292,2346.5062379837036,1856.8262457847595,-0.0787281021475792
G,2799.582302570343,2234.9182963371277,-1.0498197298147716e-06,2190.8615827560425,2005.8234930038452,-0.023518845438957214,1626.5748739242554,1671.1111664772034,-0.0496717132627964,1165.3427481651306,1526.5048742294312,-0.08040686696767807,749.5829164981842,1522.3231315612793,-0.1172783374786377,2090.2408361434937,967.1956300735474,-0.0636155903339386,1596.4618921279907,787.0151996612549,-0.12243827432394028,1227.1329760551453,722.5261330604553,-0.15551719069480896,914.9416387081146,642.2914266586304,-0.18327325582504272,2326.1332511901855,968.3472812175751,-0.09600876271724701,1680.5092692375183,955.7689726352692,-0.18725627660751343,1647.7811336517334,1384.3543231487274,-0.20554904639720917,1756.483018398285,1590.5177593231201,-0.2045510709285736,2505.323588848114,1121.5462982654572,-0.13007602095603943,1824.760615825653,1197.8729367256165,-0.22456365823745728,1826.741337776184,1631.4602494239807,-0.20107343792915344,2003.9305686950684,1791.8588519096375,-0.164909228682518,2627.388596534729,1371.079444885254,-0.16489548981189728,2034.4634056091309,1491.2836253643036,-0.2336682230234146,1996.1938261985779,1799.068808555603,-0.21876730024814606,2165.050148963928,1892.0248746871948,-0.19624678790569305
G,2709.7413539886475,1900.511384010315,-7.532742642979429e-07,2323.275625705719,1912.2730493545532,-0.04254872724413872,1765.438735485077,1656.987190246582,-0.06693817675113678,1347.2838699817657,1472.7365970611572,-0.09818509221076965,982.6973676681519,1434.996485710144,-0.13018986582756042,1836.4847302436829,1178.2150268554688,0.0024311526212841272,1482.3090434074402,968.1538939476013,-0.05953682214021683,1229.1904091835022,837.5142216682434,-0.08812487870454788,1004.1177570819855,692.5168633460999,-0.10960642993450165,2040.2525067329407,987.2361123561859,-0.018458222970366478,1657.9642295837402,1021.203875541687,-0.11002127081155777,1924.7181415557861,1402.6227593421936,-0.11119221150875092,2125.335931777954,1452.7580738067627,-0.08390933275222778,2290.05628824234,908.9389443397522,-0.053095024079084396,1979.4160723686218,1110.921174287796,-0.14770658314228058,2208.7549567222595,1463.76371383667,-0.11566807329654694,2380.5719017982483,1450.9225487709045,-0.06841801106929779,2539.0931367874146,904.3849110603333,-0.09295734763145447,2273.316264152527,1178.1407296657562,-0.15190091729164124,2405.6267738342285,1439.0010237693787,-0.1320149004459381,2554.4870495796204,1406.0315787792206,-0.10403306782245636
G,2168.7777042388916,3001.5088319778442,1.9207048751468392e-07,1849.7543334960938,2847.9005098342896,-0.02228294126689434,1477.5270223617554,2348.3937978744507,-0.03266097977757454,1176.0163307189941,2070.1593160629272,-0.0552392341196537,865.3612732887268,1933.6488246917725,-0.07938682287931442,1823.2335448265076,1944.8230862617493,0.030643833801150322,1544.8971390724182,1704.2759656906128,-0.011518283747136593,1347.6013541221619,1533.1284999847412,-0.043475449085235596,1165.190041065216,1373.1494843959808,-0.07021425664424896,2045.2991724014282,1874.1270303726196,-0.0031487473752349615,1716.9798016548157,1576.145052909851,-0.0646352618932724,1464.0582203865051,1450.6177604198456,-0.10661427676677704,1252.3199915885925,1301.9213676452637,-0.1290178745985031,2267.11642742157,1920.6923246383667,-0.045800283551216125,1770.8850502967834,1834.6036076545715,-0.13144376873970032,1815.0399327278137,2246.4746832847595,-0.12334218621253967,1938.7736320495605,2434.5173835754395,-0.09448523074388504,2431.830883026123,2060.356378555298,-0.09144529700279236,1967.7380919456482,2094.606399536133,-0.1586187332868576,1997.1098899841309,2401.532471179962,-0.14892350137233734,2145.0483798980713,2533.208906650543,-0.1280689686536789
G,2081.875741481781,3054.9416542053223,3.4526669878687244e-07,1646.8915343284607,2813.6948347091675,-0.05178399011492729,1248.6132681369781,2367.285668849945,-0.09465228766202927,879.6515464782715,2106.3108444213867,-0.1412864625453949,483.8091731071472,1967.516541481018,-0.18982794880867004,1717.7408337593079,1858.2451343536377,-0.07169373333454132,1327.5640904903412,1615.2103543281555,-0.1459549069404602,1031.2880873680115,1478.7589609622955,-0.20030207931995392,773.3241319656372,1355.1703691482544,-0.2418229728937149,1993.1668639183044,1843.2422876358032,-0.10181961208581924,1488.2015883922577,1603.415608406067,-0.21118956804275513,1059.3076944351196,1540.6590700149536,-0.28191301226615906,761.8902325630188,1450.8313536643982,-0.3249239921569824,2243.0641651153564,1974.5278358459473,-0.13388913869857788,1648.5861539840698,1924.0858554840088,-0.25825226306915283,1582.9176306724548,2389.33128118515,-0.24568548798561096,1679.7389388084412,2680.52476644516,-0.20746488869190216,2413.7277603149414,2196.7012882232666,-0.16904571652412415,1901.4523029327393,2171.211540699005,-0.2654866576194763,1817.4737691879272,2493.0744767189026,-0.24626539647579193,1917.5233840942383,2702.817142009735,-0.2119438648223877
G,2467.966318130493,2566.9108629226685,-9.640515372666414e-07,2118.151545524597,2535.357713699341,-0.003568897722288966,1711.7085456848145,2333.794891834259,-0.03097294643521309,1329.7117352485657,2227.003812789917,-0.06373713910579681,1006.5747499465942,2221.3622331619263,-0.09787263721227646,2127.9560923576355,1763.3711099624634,-0.05660739168524742,1593.7712788581848,1614.8790121078491,-0.09020110219717026,1322.3611414432526,1596.1968898773193,-0.0935436561703682,1124.4710683822632,1520.8541750907898,-0.10098528861999512,2250.1900792121887,1740.7692074775696,-0.08234452456235886,1618.3163523674011,1833.993673324585,-0.13072936236858368,1729.3635606765747,2109.6668243408203,-0.11265318840742111,1909.0182781219482,2101.8362045288086,-0.09622322022914886,2297.9482412338257,1807.5814247131348,-0.10894948989152908,1656.194508075714,1942.3542022705078,-0.15180562436580658,1770.6209421157837,2217.1261310577393,-0.11210813373327255,1981.2458753585815,2209.122598171234,-0.08452341705560684,2274.46711063385,1914.6460890769958,-0.13658875226974487,1737.8255724906921,2089.3351435661316,-0.18314066529273987,1795.357346534729,2307.141959667206,-0.17466743290424347,1988.7700080871582,2324.7381448745728,-0.16412481665611267
G,2093.9199328422546,2873.3214139938354,-9.378103982271568e-07,1645.2146172523499,2572.7925896644592,-0.03516882285475731,1224.5813012123108,2253.5229921340942,-0.08021064847707748,787.0321869850159,2175.9896278381348,-0.13200892508029938,411.89977526664734,2178.3331632614136,-0.18332557380199432,1603.9656400680542,1622.5631833076477,-0.005189640447497368,1181.5639436244965,1503.0527114868164,-0.06937049329280853,894.3325281143188,1437.9368126392365,-0.12087085098028183,641.7614221572876,1367.6215410232544,-0.16075819730758667,1826.5299797058105,1567.1129822731018,-0.029149238020181656,1299.6641993522644,1653.16504240036,-0.1092873141169548,1424.2943823337555,1995.4615831375122,-0.1340968906879425,1601.7846465110779,2078.3625841140747,-0.1394125372171402,2022.4687457084656,1644.5903778076172,-0.06313684582710266,1481.1222553253174,1865.9266233444214,-0.12967094779014587,1584.3172073364258,2164.2630100250244,-0.11264469474554062,1749.930739402771,2194.416046142578,-0.09212245792150497,2152.389943599701,1810.5980157852173,-0.1032492071390152,1689.3627047538757,2013.3395791053772,-0.13956663012504578,1733.859121799469,2233.809471130371,-0.12274394929409027,1885.8017921447754,2259.0256333351135,-0.10626783221960068
H,174.39749836921692,2002.815842628479,1.364364266009943e-06,406.4413011074066,1516.9082880020142,-0.04505698382854462,967.4226343631744,1268.4308588504791,-0.044417109340429306,1325.8582949638367,1486.2559139728546,-0.05319124460220337,1248.0659186840057,1808.5657954216003,-0.06127496436238289,1296.221673488617,1364.8261427879333,0.03480362519621849,1775.8614420890808,1346.0962772369385,0.008109187707304955,2079.7762870788574,1371.5830743312836,-0.02365807071328163,2355.7416200637817,1400.914192199707,-0.05230244994163513,1359.7320914268494,1627.4734139442444,0.022493453696370125,1870.0591921806335,1614.7549152374268,-0.018735650926828384,2221.285879611969,1609.0368032455444,-0.06332176923751831,2531.996011734009,1619.2560195922852,-0.09315662086009979,1305.0894141197205,1889.3755674362183,-0.0019150576554238796,1716.1585092544556,1963.4449481964111,-0.07325037568807602,1428.788423538208,1906.0161709785461,-0.0991530790925026,1164.832055568695,1872.2376823425293,-0.09584970772266388,1195.5994963645935,2145.836591720581,-0.03223505988717079,1496.604859828949,2160.4095697402954,-0.09363395720720291,1298.5399067401886,2097.8057384490967,-0.10549525171518326,1079.945147037506,2072.7109909057617,-0.10233868658542633
H,71.03079557418823,2278.576970100403,1.6672462379574426e-06,82.32486248016357,1870.769441127777,-0.08624502271413803,438.83733451366425,1550.9812831878662,-0.12019811570644379,817.9505467414856,1678.7939071655273,-0.14794576168060303,1011.0740661621094,1942.688763141632,-0.17235787212848663,882.2211921215057,1385.8627080917358,-0.06618601083755493,1389.51775431633,1326.8714547157288,-0.1238718256354332,1724.0073680877686,1299.0106344223022,-0.17098461091518402,2016.3293480873108,1261.9441151618958,-0.20773151516914368,1054.3098449707031,1633.6532235145569,-0.06131187453866005,1569.3719387054443,1504.6595335006714,-0.1270873099565506,1921.0712313652039,1455.0080001354218,-0.17768491804599762,2227.74875164032,1395.330548286438,-0.2105986773967743,1092.0403897762299,1899.6722102165222,-0.06544859707355499,1520.2549695968628,1803.4940958023071,-0.163564532995224,1221.4299738407135,1937.7518892288208,-0.18995513021945953,940.695583820343,2044.607162475586,-0.18524044752120972,1054.898589849472,2190.0744438171387,-0.0762384906411171,1188.9363527297974,2175.3410696983337,-0.1801563799381256,931.3136637210846,2224.982500076294,-0.21040654182434082,692.7097588777542,2265.043795108795,-0.21214990317821503
H,366.9203817844391,1253.9644539356232,1.3349311984711676e-06,659.4780832529068,952.6141583919525,-0.04070445895195007,1076.2307345867157,908.6396098136902,-0.04890419542789459,1305.884063243866,1126.9380748271942,-0.06543226540088654,1212.3417556285858,1319.4033801555634,-0.08062411099672318,1359.622210264206,1147.391527891159,0.023756735026836395,1694.0218806266785,1261.4894807338715,-0.010261738672852516,1918.2507991790771,1344.6178436279297,-0.047285955399274826,2102.3422479629517,1436.7274045944214,-0.07795000076293945,1303.8043677806854,1340.2393162250519,0.005389939993619919,1680.2566051483154,1454.2753994464874,-0.0448443740606308,1959.795892238617,1528.8349986076355,-0.09655101597309113,2173.8370656967163,1613.5600805282593,-0.12994293868541718,1164.28542137146,1506.8466067314148,-0.02393903210759163,1425.8615970611572,1646.7010974884033,-0.10084453225135803,1243.9142167568207,1493.4875071048737,-0.1359410136938095,1048.7499833106995,1385.6163024902344,-0.14031349122524261,999.5748996734619,1641.292691230774,-0.05790172144770622,1178.3695220947266,1679.9975037574768,-0.12365764379501343,1069.8696970939636,1554.1402101516724,-0.1440250128507614,933.8635504245758,1478.0445098876953,-0.14710655808448792
H,532.9742431640625,2355.3754091262817,1.8465058246874833e-06,706.8752199411392,1995.8657026290894,-0.053110405802726746,1135.2038383483887,1833.0345153808594,-0.06513189524412155,1469.6673452854156,1972.1585512161255,-0.0775599330663681,1521.134376525879,2168.5397028923035,-0.0881921797990799,1377.740353345871,1738.7280464172363,-0.013432556763291359,1804.1728734970093,1737.2263669967651,-0.05640699341893196,2102.0089387893677,1764.9343013763428,-0.09537722170352936,2358.7237000465393,1801.7159700393677,-0.12526200711727142,1426.1623620986938,2012.2130513191223,-0.02142437733709812,1872.070848941803,2025.6534218788147,-0.08077998459339142,2209.9172472953796,2065.398395061493,-0.13080115616321564,2504.2428374290466,2115.4380440711975,-0.16004188358783722,1369.198054075241,2288.890242576599,-0.03698771446943283,1700.1909613609314,2390.2047872543335,-0.12220122665166855,1350.1065373420715,2367.9898381233215,-0.13695603609085083,1067.1387612819672,2332.9135179519653,-0.1227494329214096,1250.1572370529175,2542.3797369003296,-0.0569564551115036,1448.449730873108,2588.093340396881,-0.13481439650058746,1217.7683115005493,2540.9587025642395,-0.14126279950141907,1000.646710395813,2476.038873195648,-0.12787608802318573
H,93.61383318901062,1973.8145470619202,1.1344923223077785e-06,341.5692150592804,1515.7905220985413,-0.05334552749991417,914.3697023391724,1284.3416333198547,-0.06263811886310577,1323.1476545333862,1516.7638063430786,-0.07821906358003616,1279.8384726047516,1886.8814706802368,-0.08814777433872223,1378.2741129398346,1449.0744173526764,0.012299801222980022,1886.7067694664001,1505.6126117706299,-0.02234780788421631,2188.388228416443,1572.7035999298096,-0.05289788544178009,2461.398482322693,1634.393870830536,-0.07881852984428406,1390.7218873500824,1760.9052658081055,0.001144593465141952,1940.49471616745,1804.2254447937012,-0.0496169812977314,2305.621325969696,1847.0664024353027,-0.09205740690231323,2630.783200263977,1890.2755379676819,-0.11552387475967407,1287.9059314727783,2043.9324975013733,-0.020184608176350594,1602.396011352539,2133.3341002464294,-0.10749926418066025,1215.0612473487854,2012.8149390220642,-0.11794529110193253,914.3575429916382,1907.1226716041565,-0.09542851895093918,1103.396326303482,2310.2563619613647,-0.047054391354322433,1335.997223854065,2308.115780353546,-0.1202663853764534,1059.408187866211,2187.1683597564697,-0.11937394738197327,806.1664402484894,2102.859914302826,-0.09950476884841919
H,254.9562156200409,2164.3338203430176,1.6111974900923087e-06,530.6185483932495,1739.4534945487976,-0.053108058869838715,1052.6390075683594,1557.0584535598755,-0.06869293749332428,1382.8221559524536,1756.9853067398071,-0.0883808508515358,1410.9141826629639,1998.8102316856384,-0.10774118453264236,1284.1705977916718,1572.7468729019165,-0.011399243958294392,1731.9724559783936,1626.8736720085144,-0.06387515366077423,2028.6796689033508,1728.3250093460083,-0.10774698108434677,2284.1817140579224,1829.0868401527405,-0.13672930002212524,1280.3839445114136,1840.8363461494446,-0.020522678270936012,1762.0285749435425,1913.494884967804,-0.0804368406534195,2073.5546350479126,2004.1762590408325,-0.12223108857870102,2360.0285053253174,2092.4413204193115,-0.14343638718128204,1194.745659828186,2109.44402217865,-0.03973821923136711,1517.8458094596863,2272.3453044891357,-0.12313873320817947,1173.8711893558502,2158.7905883789062,-0.13437330722808838,906.974583864212,2057.5448870658875,-0.1165631040930748,1052.5241196155548,2351.260006427765,-0.06405680626630783,1281.331479549408,2428.972363471985,-0.12513768672943115,1064.3123388290405,2333.7661027908325,-0.11986598372459412,879.2697787284851,2246.8807697296143,-0.10088090598583221
H,99.40391778945923,1368.041753768921,1.1098962886535446e-06,400.5888104438782,996.0983991622925,-0.048093702644109726,990.6728267669678,934.9268674850464,-0.0577055998146534,1356.835663318634,1190.8070147037506,-0.07046040892601013,1231.2135994434357,1489.6425604820251,-0.0775861144065857,1298.7516224384308,1104.0016114711761,-0.01753285340964794,1781.901776790619,1264.8746967315674,-0.06416073441505432,2056.0866594314575,1402.9214680194855,-0.0925675630569458,2301.3115525245667,1512.6385688781738,-0.11692284047603607,1232.7146530151367,1407.2268605232239,-0.03106047958135605,1756.9146752357483,1548.6776232719421,-0.09702658653259277,2059.3530535697937,1618.6412572860718,-0.13812026381492615,2360.5372309684753,1721.4460372924805,-0.15837152302265167,1060.5536699295044,1621.5037107467651,-0.05164360627532005,1336.3122045993805,1715.017855167389,-0.1259441375732422,970.665693283081,1515.037715435028,-0.10619226098060608,797.5083589553833,1443.9689218997955,-0.06843569874763489,819.7866082191467,1816.8994188308716,-0.07890531420707703,1015.7423615455627,1766.0958766937256,-0.13257534801959991,766.3505673408508,1632.4868202209473,-0.11602460592985153,640.8373117446899,1603.3748388290405,-0.0892537385225296
H,145.08667588233948,1924.9404072761536,1.1948421843044343e-06,412.9786491394043,1518.1522965431213,-0.029550934210419655,938.5693967342377,1366.1272823810577,-0.027321787551045418,1273.6853957176208,1567.099928855896,-0.037377096712589264,1218.8182175159454,1830.673098564148,-0.04835844039916992,1225.691556930542,1498.7734258174896,0.036706868559122086,1636.6968154907227,1517.7980661392212,0.010910163633525372,1899.0622758865356,1567.3136115074158,-0.016280101612210274,2134.3263387680054,1611.8822693824768,-0.03944305330514908,1242.8872883319855,1733.3049774169922,0.01801380142569542,1691.003680229187,1749.4245171546936,-0.022664545103907585,1995.857834815979,1753.6425590515137,-0.06063610315322876,2245.6161975860596,1781.4454436302185,-0.08354003727436066,1155.4396748542786,1956.0688734054565,-0.010392486117780209,1506.248116493225,2025.8107781410217,-0.08210105448961258,1179.9998581409454,1938.5953545570374,-0.09704264253377914,890.7128870487213,1900.1230001449585,-0.08369726687669754,1014.7047936916351,2166.0765409469604,-0.04248817265033722,1259.227305650711,2125.675320625305,-0.10064766556024551,1041.748434305191,2035.9539985656738,-0.10285503417253494,816.1337077617645,2005.7739615440369,-0.09066472947597504
H,62.94545531272888,2202.7178406715393,1.404880663358199e-06,192.08121299743652,1750.878095626831,-0.0768645629286766,560.0484162569046,1513.481318950653,-0.09046744555234909,955.9088945388794,1626.902461051941,-0.10151920467615128,1172.118902206421,1805.4776787757874,-0.10429080575704575,857.4014604091644,1425.6457686424255,-0.01751992292702198,1372.110664844513,1428.741842508316,-0.08453396707773209,1709.8406553268433,1462.075799703598,-0.14043313264846802,2021.7761993408203,1515.9802436828613,-0.17984533309936523,962.739497423172,1733.6341738700867,-0.015774302184581757,1507.3803663253784,1679.3936491012573,-0.09940927475690842,1903.9973616600037,1694.4170594215393,-0.1669718623161316,2251.180350780487,1726.1014580726624,-0.20552091300487518,989.9488985538483,2030.133068561554,-0.025980601087212563,1377.0393133163452,2117.118537425995,-0.1543278843164444,945.0380802154541,2226.3489961624146,-0.17389799654483795,603.791132569313,2285.6558561325073,-0.14843741059303284,947.5588202476501,2322.582721710205,-0.041662540286779404,1157.330721616745,2368.988871574402,-0.16346637904644012,837.0028138160706,2430.2775263786316,-0.1784173846244812,554.3154627084732,2466.794729232788,-0.157903790473938
H,400.90933442115784,2672.1367835998535,1.4661204659205396e-06,414.58699107170105,2253.4305453300476,-0.051537588238716125,792.8030490875244,1904.124677181244,-0.06412208825349808,1169.5832312107086,1883.4800720214844,-0.07887855172157288,1389.348864555359,1981.0352325439453,-0.08884666860103607,1153.805136680603,1777.3246765136719,-0.00785905122756958,1601.587414741516,1627.9887557029724,-0.050499916076660156,1895.6546187400818,1562.94447183609,-0.08216683566570282,2155.645430088043,1504.301905632019,-0.10451146960258484,1303.205519914627,1983.9765429496765,-0.017111919820308685,1778.7630558013916,1800.3133535385132,-0.07797802984714508,2101.733922958374,1693.8568353652954,-0.12228954583406448,2400.7464051246643,1601.892113685608,-0.14368200302124023,1351.8475592136383,2232.529878616333,-0.033857561647892,1695.107102394104,2169.7003841400146,-0.1283552050590515,1298.9761233329773,2282.1189165115356,-0.13241642713546753,996.1038529872894,2352.7196645736694,-0.10427858680486679,1329.25146818161,2504.275918006897,-0.05443243682384491,1480.235606431961,2438.607931137085,-0.13837526738643646,1186.3560676574707,2492.342948913574,-0.1363803595304489,956.4120769500732,2531.855821609497,-0.11164437979459763
H,87.43840456008911,2327.2023797035217,1.2513853562268196e-06,283.13371539115906,1910.641372203827,-0.05316833406686783,761.0996961593628,1663.3638739585876,-0.05834270268678665,1144.2170441150665,1819.39297914505,-0.06849607080221176,1204.860359430313,2100.205957889557,-0.0751139372587204,1089.7946655750275,1639.918327331543,0.035967953503131866,1533.4437489509583,1638.379454612732,0.017790397629141808,1792.5900220870972,1694.5268511772156,-0.005840361583977938,2043.04039478302,1736.657738685608,-0.026138653978705406,1186.146855354309,1870.2818155288696,0.03615330532193184,1645.5148458480835,1854.2304039001465,0.013130937702953815,1937.2912645339966,1876.7141103744507,-0.010561283677816391,2191.436469554901,1884.328007698059,-0.026555050164461136,1169.0732538700104,2104.3787598609924,0.022039614617824554,1594.7030782699585,2139.719545841217,-0.035930972546339035,1338.7675881385803,2176.7154335975647,-0.05477159470319748,1071.9754993915558,2202.5281190872192,-0.04807700216770172,1105.6836247444153,2351.9221544265747,0.0018528572982177138,1433.7418377399445,2348.4413623809814,-0.050093669444322586,1271.8918025493622,2339.457392692566,-0.059960536658763885,1056.9367110729218,2345.032811164856,-0.0555797815322876
I,122.89772182703018,218.15690398216248,-6.655844231318042e-07,93.87710690498352,197.87411391735077,-0.04099346697330475,77.56733894348145,162.5337451696396,-0.061614636331796646,82.368865609169,127.58143246173859,-0.08789936453104019,106.84557259082794,115.82720279693604,-0.10123773664236069,94.72967684268951,141.393780708313,0.037075113505125046,91.3756862282753,113.80816996097565,-0.01790785603225231,93.29608082771301,133.65556299686432,-0.04812910780310631,98.54359179735184,150.48709511756897,-0.0548161156475544,112.57809400558472,139.1025185585022,0.04119979962706566,113.76769840717316,114.63405191898346,-0.023544227704405785,112.65392601490021,142.2538310289383,-0.04609202221035957,113.95148187875748,157.05378353595734,-0.04040329530835152,130.45479357242584,139.0373259782791,0.03159753605723381,134.4960331916809,108.46304148435593,-0.02252528816461563,129.11857664585114,132.46826827526093,-0.009979244321584702,126.89635157585144,152.96950936317444,0.019572995603084564,149.26299452781677,142.18014478683472,0.016399910673499107,159.03595089912415,114.265576004982,-0.0014499265234917402,166.15332663059235,95.63461691141129,-0.0003059405426029116,172.87015914916992,76.57157629728317,0.008857288397848606
I,116.40147864818573,215.93701839447021,-8.359287448911346e-07,89.1326442360878,190.24977087974548,-0.03332870453596115,78.59176397323608,155.67216277122498,-0.050641246140003204,86.701400578022,123.0384111404419,-0.07539688050746918,109.17650908231735,112.04232275485992,-0.08848186582326889,93.01657229661942,133.92199575901031,0.04351356625556946,92.1097844839096,107.05636441707611,-0.012050334364175797,94.53491866588593,126.26419961452484,-0.048577748239040375,98.40323030948639,142.01359450817108,-0.06066524609923363,111.46815866231918,133.4417462348938,0.04177400469779968,114.66474831104279,109.21673476696014,-0.0248044915497303,113.52623999118805,136.47717237472534,-0.05565142631530762,112.4228984117508,151.23499929904938,-0.057865023612976074,129.84128296375275,134.93089377880096,0.027597591280937195,136.6884559392929,105.47193884849548,-0.031331729143857956,131.3369870185852,128.54036688804626,-0.02611337974667549,127.43879854679108,148.59600365161896,-0.0019809177611023188,148.9034742116928,139.88399505615234,0.008896141313016415,162.0144248008728,111.68093234300613,-0.011905208230018616,171.86710238456726,93.61478686332703,-0.011343728750944138,179.91191148757935,75.3786712884903,-0.003406207077205181
I,129.56690788269043,149.29983019828796,-3.748032213479746e-07,129.67148423194885,139.531672000885,0.01438175980001688,134.15326178073883,128.4330189228058,0.014586543664336205,140.61924815177917,122.81940877437592,0.008517306298017502,147.41463959217072,120.72669714689255,0.0038761452306061983,131.81908428668976,113.68606984615326,0.018520373851060867,148.64584803581238,115.155428647995,0.004992772825062275,151.08321607112885,123.74979257583618,-0.006670876871794462,148.1725126504898,130.31767308712006,-0.012473121285438538,134.7222924232483,113.24276030063629,0.004371576942503452,150.89969336986542,116.91155284643173,-0.003820695448666811,151.78358554840088,125.47889351844788,-0.009850801900029182,148.32085371017456,131.25532865524292,-0.012410779483616352,138.64970207214355,114.92649465799332,-0.010218196548521519,153.2229334115982,118.97633224725723,-0.016961975023150444,153.59728038311005,127.36119329929352,-0.013481859117746353,150.38500726222992,132.41663575172424,-0.00902584195137024,142.5248682498932,118.21843683719635,-0.024387115612626076,154.19995784759521,121.14763259887695,-0.024541815742850304,154.23376858234406,128.2757967710495,-0.015598093159496784,151.231050491333,132.60212540626526,-0.007152252830564976
